,t,i,j,k,v,q
228038,2021,40,12,870850,24.267,        1.527
228039,2021,40,12,870870,3.371,        0.253
228040,2021,40,12,870880,0.815,        0.079
228041,2021,40,12,870891,1.596,        0.013
228042,2021,40,12,870894,1.027,        0.033
228043,2021,40,12,870899,9.447,        0.209
228044,2021,40,12,871419,0.059,        0.001
228045,2021,40,12,871690,1.688,        0.069
228046,2021,40,12,900290,0.371,        0.002
228047,2021,40,12,900410,0.195,        0.002
228048,2021,40,12,900912,0.149,        0.004
228049,2021,40,12,901190,13.481,        0.115
228050,2021,40,12,901320,14.173,        0.038
228051,2021,40,12,901580,4.882,        0.015
228052,2021,40,12,901590,9.535,        0.029
228053,2021,40,12,901730,4.183,        0.055
228054,2021,40,12,901780,0.705,        0.012
228055,2021,40,12,901819,624.563,        2.650
228056,2021,40,12,901831,660.832,        0.443
228057,2021,40,12,901832,54.958,        2.458
228058,2021,40,12,901839,102.262,        8.662
228059,2021,40,12,901849,275.498,        1.155
228060,2021,40,12,901890,36.797,        0.792
228061,2021,40,12,901910,0.043,        0.002
228062,2021,40,12,901920,120.515,        0.894
228063,2021,40,12,902190,450.992,        0.132
228064,2021,40,12,902219,145.463,        0.326
228065,2021,40,12,902480,39.287,        0.280
228066,2021,40,12,902490,0.461,        0.001
228067,2021,40,12,902511,0.364,        0.002
228068,2021,40,12,902519,15.877,        0.034
228069,2021,40,12,902580,2.839,        0.005
228070,2021,40,12,902590,3.289,        0.002
228071,2021,40,12,902610,1.976,        0.031
228072,2021,40,12,902620,5.163,        0.041
228073,2021,40,12,902680,5.423,        0.051
228074,2021,40,12,902690,3.25,        0.031
228075,2021,40,12,902730,0.238,        0.002
228076,2021,40,12,902750,32.369,        0.085
228077,2021,40,12,902780,136.65,        0.324
228078,2021,40,12,902790,119.771,        0.586
228079,2021,40,12,902920,1.122,        0.005
228080,2021,40,12,902990,0.214,        0.014
228081,2021,40,12,903010,6.807,        0.006
228082,2021,40,12,903040,18.782,        0.024
228083,2021,40,12,903089,166.947,        0.075
228084,2021,40,12,903140,78.741,        0.346
228085,2021,40,12,903180,88.212,        1.796
228086,2021,40,12,903190,0.634,        0.001
228087,2021,40,12,903210,2.811,        0.006
228088,2021,40,12,903220,0.51,        0.005
228089,2021,40,12,903281,18.631,        0.019
228090,2021,40,12,903289,14.795,        0.022
228091,2021,40,12,903290,0.214,        0.002
228092,2021,40,12,903300,0.012,           NA
228093,2021,40,12,910211,0.03,           NA
228094,2021,40,12,910229,0.059,           NA
228095,2021,40,12,910291,0.05,        0.001
228096,2021,40,12,910299,0.077,           NA
228097,2021,40,12,910591,0.007,           NA
228098,2021,40,12,910599,0.059,           NA
228099,2021,40,12,940179,1.724,        0.024
228100,2021,40,12,940290,38.868,        0.766
228101,2021,40,12,940320,0.26,        0.013
228102,2021,40,12,940390,53.959,        4.122
228103,2021,40,12,940429,1.015,        0.030
228104,2021,40,12,940430,0.059,        0.004
228105,2021,40,12,940490,0.052,        0.003
228106,2021,40,12,940560,0.637,        0.007
228107,2021,40,12,950390,0.229,        0.010
228108,2021,40,12,950490,0.059,        0.003
228109,2021,40,12,960321,0.005,           NA
228110,2021,40,12,960329,0.121,        0.005
228111,2021,40,12,960330,0.005,           NA
228112,2021,40,12,960350,0.277,        0.001
228113,2021,40,12,960390,0.059,        0.008
228114,2021,40,12,960810,1.836,        0.091
228115,2021,40,12,960820,0.71,        0.009
228116,2021,40,12,960850,0.017,        0.001
228117,2021,40,12,960910,0.965,        0.014
228118,2021,40,12,961100,1630.463,       67.752
228119,2021,40,12,961220,38.288,        1.015
228120,2021,40,12,961700,0.019,        0.001
228121,2021,40,12,970190,0.001,           NA
476620,2021,51,12,850440,5.931,        0.150
476621,2021,51,12,903289,3.179,        0.106
494947,2021,56,12,40210,34376.728,    11606.000
494948,2021,56,12,40221,20093.428,     5278.675
494949,2021,56,12,40410,243.791,      138.000
494950,2021,56,12,40500,361.91,       76.073
494951,2021,56,12,60220,1732.537,      152.707
494952,2021,56,12,60299,110.92,      507.076
494953,2021,56,12,71021,5647.924,     5190.900
494954,2021,56,12,71022,34.155,       38.080
494955,2021,56,12,71080,260.25,      253.990
494956,2021,56,12,71333,11.593,        2.723
494957,2021,56,12,81120,27.331,       17.302
494958,2021,56,12,81190,0.102,        0.019
494959,2021,56,12,90220,0.007,           NA
494960,2021,56,12,91091,301.097,      110.000
494961,2021,56,12,100830,5.972,        5.000
494962,2021,56,12,110313,433.974,      946.000
494963,2021,56,12,110520,56.915,       39.568
494964,2021,56,12,110710,4210.21,     7559.758
494965,2021,56,12,110720,6.267,        6.000
494966,2021,56,12,110812,46.591,       13.600
494967,2021,56,12,110813,1.301,        0.500
494968,2021,56,12,110819,2.742,        0.275
494969,2021,56,12,120799,1.679,        0.300
494970,2021,56,12,120911,636.314,       11.119
494971,2021,56,12,121190,966.449,       35.084
494972,2021,56,12,130120,0.185,        0.025
494973,2021,56,12,130190,34.95,        2.000
494974,2021,56,12,130219,194.299,        3.005
494975,2021,56,12,130220,0.663,        0.137
494976,2021,56,12,130232,139.717,       10.900
494977,2021,56,12,130239,4.012,        0.025
494978,2021,56,12,150410,6.292,        0.760
494979,2021,56,12,150590,93.496,        7.200
494980,2021,56,12,151190,100.829,       40.080
494981,2021,56,12,151319,10.172,        4.000
494982,2021,56,12,151511,2.229,        0.075
494983,2021,56,12,151519,0.435,        0.080
494984,2021,56,12,151590,9.443,        0.990
494985,2021,56,12,151620,336.513,      133.220
494986,2021,56,12,151710,139.319,       62.210
494987,2021,56,12,151911,38.343,       16.285
494988,2021,56,12,151912,27.08,       14.400
494989,2021,56,12,151919,205.124,      123.060
494990,2021,56,12,151930,10.28,        2.800
494991,2021,56,12,152090,267.615,      171.750
494992,2021,56,12,152110,20.228,        1.025
494993,2021,56,12,152190,1.473,        0.075
494994,2021,56,12,170199,126.179,      247.358
494995,2021,56,12,170210,256.864,       46.955
494996,2021,56,12,170290,3.73,        0.691
494997,2021,56,12,170490,94.248,       18.392
494998,2021,56,12,180100,1.249,        0.105
494999,2021,56,12,180310,52.833,       14.124
495000,2021,56,12,180400,82.401,       13.036
495001,2021,56,12,180500,353.125,      115.951
495002,2021,56,12,180620,954.812,      205.858
495003,2021,56,12,180632,2.662,        0.443
495004,2021,56,12,180690,21.512,        3.065
495005,2021,56,12,190110,6467.151,      970.709
495006,2021,56,12,190120,226.744,       49.392
495007,2021,56,12,190190,4263.221,     1287.882
495008,2021,56,12,190530,1.644,        0.084
495009,2021,56,12,190590,41.573,        6.225
495010,2021,56,12,200410,272.157,      332.551
495011,2021,56,12,200520,57.401,       41.125
495012,2021,56,12,200799,13.778,        2.546
495013,2021,56,12,200819,152.938,        4.046
495014,2021,56,12,200850,6.95,        1.260
495015,2021,56,12,200892,24.558,        3.780
495016,2021,56,12,200899,15.253,        3.000
495017,2021,56,12,210210,23.339,        0.795
495018,2021,56,12,210610,137.304,       11.092
495019,2021,56,12,210690,5490.637,     1150.104
495020,2021,56,12,220210,6.905,        6.024
495021,2021,56,12,220300,1.14,        0.100
495022,2021,56,12,220421,4.755,        0.225
495023,2021,56,12,220710,17.386,        6.934
495024,2021,56,12,220720,1.21,        0.081
495025,2021,56,12,220830,0.57,        0.011
495026,2021,56,12,230890,0.092,        0.007
495027,2021,56,12,230990,2927.266,     1491.641
495028,2021,56,12,240110,0.442,        0.310
495029,2021,56,12,240120,0.831,        0.639
495030,2021,56,12,240399,0.041,        0.051
495031,2021,56,12,250100,27.091,       46.825
495032,2021,56,12,250490,0.101,        0.018
495033,2021,56,12,250510,5.748,       27.000
495034,2021,56,12,250590,1.852,        3.300
495035,2021,56,12,250610,14.535,       15.284
495036,2021,56,12,250700,2.247,        0.100
495037,2021,56,12,250810,1.134,        1.000
495038,2021,56,12,251741,5.189,        0.775
495039,2021,56,12,251990,18.977,       11.675
495040,2021,56,12,252010,3.996,        1.011
495041,2021,56,12,252610,0.01,           NA
495042,2021,56,12,252620,4.075,        0.800
495043,2021,56,12,262100,205.337,     1322.400
495044,2021,56,12,270750,20.695,       19.452
495045,2021,56,12,271000,18047.422,     6019.751
495046,2021,56,12,271210,295.601,       55.252
495047,2021,56,12,271220,29.542,        4.910
495048,2021,56,12,271320,446.278,     1152.450
495049,2021,56,12,280300,128.889,       80.000
495050,2021,56,12,280610,1.981,        0.075
495051,2021,56,12,280700,3.693,       23.509
495052,2021,56,12,280920,414.264,      365.298
495053,2021,56,12,281000,35.259,       10.920
495054,2021,56,12,281119,0.532,        0.001
495055,2021,56,12,281122,228.976,       29.448
495056,2021,56,12,281511,226.712,      548.025
495057,2021,56,12,281512,6.122,        1.558
495058,2021,56,12,281520,22.176,       15.000
495059,2021,56,12,281700,170.008,       78.700
495060,2021,56,12,281820,11.42,        2.145
495061,2021,56,12,281830,14.051,       24.000
495062,2021,56,12,282090,133.653,      141.900
495063,2021,56,12,282110,8.951,        0.117
495064,2021,56,12,282300,72.922,       12.255
495065,2021,56,12,282619,3.193,        0.150
495066,2021,56,12,282731,0.976,        0.025
495067,2021,56,12,282749,24.894,        6.240
495068,2021,56,12,282760,46.137,        1.400
495069,2021,56,12,283210,55.655,       75.525
495070,2021,56,12,283319,4.796,        0.375
495071,2021,56,12,283321,0.976,        0.025
495072,2021,56,12,283325,159.662,       64.025
495073,2021,56,12,283329,1.627,        0.050
495074,2021,56,12,283410,101.883,      213.750
495075,2021,56,12,283429,0.546,        0.001
495076,2021,56,12,283522,0.742,        0.026
495077,2021,56,12,283524,0.009,        0.025
495078,2021,56,12,283525,36.224,        2.550
495079,2021,56,12,283526,0.426,        0.020
495080,2021,56,12,283529,4.389,        1.385
495081,2021,56,12,283531,392.884,      330.000
495082,2021,56,12,283539,2793.253,     1760.000
495083,2021,56,12,283620,12.668,        3.280
495084,2021,56,12,283630,32.138,       67.403
495085,2021,56,12,283650,127.926,       20.123
495086,2021,56,12,283699,35.922,       84.125
495087,2021,56,12,284210,3.063,        0.170
495088,2021,56,12,284290,13.796,        0.900
495089,2021,56,12,284440,3.674,           NA
495090,2021,56,12,284700,154.416,      684.574
495091,2021,56,12,290110,66.443,       44.940
495092,2021,56,12,290129,0.878,        0.002
495093,2021,56,12,290323,115.703,      101.220
495094,2021,56,12,290410,290.591,      208.810
495095,2021,56,12,290490,0.33,           NA
495096,2021,56,12,290517,31.42,        7.915
495097,2021,56,12,290531,2601.967,     2013.241
495098,2021,56,12,290532,776.053,      250.600
495099,2021,56,12,290543,78.157,        4.800
495100,2021,56,12,290544,66.638,       15.250
495101,2021,56,12,290611,2.424,        0.060
495102,2021,56,12,290621,15.856,        0.672
495103,2021,56,12,290719,2.196,        0.385
495104,2021,56,12,290729,0.003,        0.002
495105,2021,56,12,290810,61.677,        0.360
495106,2021,56,12,290943,269.703,       59.200
495107,2021,56,12,290944,2.501,        0.075
495108,2021,56,12,290949,443.242,      373.765
495109,2021,56,12,290950,3.543,        0.011
495110,2021,56,12,290960,4.311,        0.954
495111,2021,56,12,291010,46.491,        8.400
495112,2021,56,12,291090,75.497,       17.760
495113,2021,56,12,291219,23.447,       11.100
495114,2021,56,12,291241,80.771,        2.320
495115,2021,56,12,291242,65.249,        2.800
495116,2021,56,12,291529,0.887,        0.025
495117,2021,56,12,291532,243.071,      246.120
495118,2021,56,12,291533,238.819,      216.000
495119,2021,56,12,291539,2.75,        0.075
495120,2021,56,12,291550,15.143,        6.300
495121,2021,56,12,291560,303.266,      143.920
495122,2021,56,12,291570,77.317,        7.759
495123,2021,56,12,291590,29.496,        4.709
495124,2021,56,12,291613,1.185,        0.005
495125,2021,56,12,291615,47.909,        6.140
495126,2021,56,12,291619,10.763,        0.425
495127,2021,56,12,291631,9.8,        2.210
495128,2021,56,12,291712,0.051,        0.002
495129,2021,56,12,291719,18.007,        0.075
495130,2021,56,12,291811,85.553,       16.116
495131,2021,56,12,291813,1.369,        0.125
495132,2021,56,12,291814,235.6,      168.479
495133,2021,56,12,291815,13.365,        1.027
495134,2021,56,12,291816,3.14,        0.225
495135,2021,56,12,291821,11.461,        2.040
495136,2021,56,12,291823,3.105,        0.075
495137,2021,56,12,291829,40.112,        2.111
495138,2021,56,12,292090,91.351,       34.491
495139,2021,56,12,292119,13.907,        0.762
495140,2021,56,12,292129,8.284,        0.680
495141,2021,56,12,292130,0.067,        0.018
495142,2021,56,12,292149,0.431,        0.002
495143,2021,56,12,292212,5.506,        1.104
495144,2021,56,12,292213,78.711,        1.933
495145,2021,56,12,292219,2288.698,       28.198
495146,2021,56,12,292241,53.193,       24.024
495147,2021,56,12,292249,22.427,        5.019
495148,2021,56,12,292250,39.051,       15.000
495149,2021,56,12,292310,289.944,      262.080
495150,2021,56,12,292320,160.672,      112.002
495151,2021,56,12,292390,40.314,       10.003
495152,2021,56,12,292429,383.263,       16.733
495153,2021,56,12,292511,28.256,        1.638
495154,2021,56,12,292520,2.015,        0.800
495155,2021,56,12,293020,4.011,        2.400
495156,2021,56,12,293040,71.556,       20.000
495157,2021,56,12,293100,20.492,        0.649
495158,2021,56,12,293219,11.166,        0.934
495159,2021,56,12,293321,4.14,        1.000
495160,2021,56,12,293329,6.915,        0.432
495161,2021,56,12,293339,1.655,        0.001
495162,2021,56,12,293340,6.28,        0.003
495163,2021,56,12,293359,1.675,           NA
495164,2021,56,12,293369,0.289,        0.001
495165,2021,56,12,293379,5.623,        0.027
495166,2021,56,12,293390,13.775,        0.041
495167,2021,56,12,293420,0.808,        0.038
495168,2021,56,12,293490,14.15,        0.223
495169,2021,56,12,293500,65.929,        0.109
495170,2021,56,12,293622,0.431,        0.019
495171,2021,56,12,293623,0.436,        0.002
495172,2021,56,12,293624,24.705,        0.729
495173,2021,56,12,293625,0.215,           NA
495174,2021,56,12,293626,15.378,        0.003
495175,2021,56,12,293627,7.172,        0.777
495176,2021,56,12,293628,1.958,        0.060
495177,2021,56,12,293629,1.513,        0.015
495178,2021,56,12,293690,63.92,       21.743
495179,2021,56,12,293722,1.184,           NA
495180,2021,56,12,293910,69.403,        0.002
495181,2021,56,12,293930,23.986,        0.500
495182,2021,56,12,294000,21.68,        0.440
495183,2021,56,12,294190,1.382,        0.004
495184,2021,56,12,300210,16634.779,        8.299
495185,2021,56,12,300220,86563.457,       59.914
495186,2021,56,12,300239,127.748,        0.056
495187,2021,56,12,300290,26.51,        0.057
495188,2021,56,12,300340,6.946,        0.068
495189,2021,56,12,300390,37.607,        0.428
495190,2021,56,12,300410,582.711,       12.557
495191,2021,56,12,300420,4597.627,      120.811
495192,2021,56,12,300432,792.576,       13.653
495193,2021,56,12,300439,6526.871,       17.563
